seq,job_id,product,operation_type,processing_time,arrival_time,due_date,priority_weight,p_over_w_ratio,start_time,completion_time,waiting_time,flow_time,tardiness
918,J0295,Gear Box Cover,Milling,62,454,603,3,20.67,49550,49612,49096,49158,49009
919,J0812,Engine Bracket,Milling,28,448,603,3,9.33,49612,49640,49164,49192,49037
920,J0226,Brake Component,Drilling,16,452,604,4,4.0,49640,49656,49188,49204,49052
921,J0511,Sensor Housing,Milling,12,455,604,1,12.0,49656,49668,49201,49213,49064
922,J0936,EV Battery Case,Assembly,78,389,604,5,15.6,49668,49746,49279,49357,49142
923,J0050,EV Battery Case,Assembly,90,455,605,5,18.0,49746,49836,49291,49381,49231
924,J0073,Brake Component,Drilling,27,453,605,4,6.75,49836,49863,49383,49410,49258
925,J0293,EV Battery Case,Assembly,91,403,605,5,18.2,49863,49954,49460,49551,49349
926,J0131,Gear Box Cover,Milling,58,473,606,3,19.33,49954,50012,49481,49539,49406
927,J0839,Battery Module Cover,Milling,77,474,608,4,19.25,50012,50089,49538,49615,49481
928,J0345,Battery Module Cover,Assembly,50,430,609,4,12.5,50089,50139,49659,49709,49530
929,J0808,Drive Shaft,Grinding,62,475,609,4,15.5,50139,50201,49664,49726,49592
930,J0827,Engine Bracket,Milling,38,474,609,3,12.67,50201,50239,49727,49765,49630
931,J0287,EV Battery Case,Assembly,96,419,610,5,19.2,50239,50335,49820,49916,49725
932,J0423,Drive Shaft,Lathe,111,427,610,4,27.75,50335,50446,49908,50019,49836
933,J0173,Brake Component,Drilling,35,479,613,4,8.75,50446,50481,49967,50002,49868
934,J0559,Battery Module Cover,Milling,83,481,616,5,16.6,50481,50564,50000,50083,49948
935,J0071,Brake Component,Grinding,27,459,617,4,6.75,50564,50591,50105,50132,49974
936,J0335,EV Battery Case,Milling,105,482,619,5,21.0,50591,50696,50109,50214,50077
937,J0811,Drive Shaft,Grinding,52,464,619,4,13.0,50696,50748,50232,50284,50129
938,J0529,Battery Module Cover,Assembly,48,446,620,4,12.0,50748,50796,50302,50350,50176
939,J0656,Engine Bracket,Milling,36,445,620,3,12.0,50796,50832,50351,50387,50212
940,J0774,EV Battery Case,Assembly,104,380,620,5,20.8,50832,50936,50452,50556,50316
941,J0833,Engine Bracket,Grinding,68,481,620,3,22.67,50936,51004,50455,50523,50384
942,J0054,EV Battery Case,Assembly,99,423,622,5,19.8,51004,51103,50581,50680,50481
943,J0597,Battery Module Cover,Assembly,80,491,624,4,20.0,51103,51183,50612,50692,50559
944,J0671,EV Battery Case,Assembly,69,498,624,5,13.8,51183,51252,50685,50754,50628
945,J0297,Brake Component,Grinding,34,483,625,4,8.5,51252,51286,50769,50803,50661
946,J0536,Engine Bracket,Grinding,55,432,626,3,18.33,51286,51341,50854,50909,50715
947,J0903,Battery Module Cover,Assembly,98,388,627,4,24.5,51341,51439,50953,51051,50812
948,J0539,Drive Shaft,Grinding,76,433,629,4,19.0,51439,51515,51006,51082,50886
949,J0614,Gear Box Cover,Milling,90,490,629,3,30.0,51515,51605,51025,51115,50976
950,J0805,EV Battery Case,Assembly,114,425,629,5,22.8,51605,51719,51180,51294,51090
951,J0080,Engine Bracket,Milling,52,434,630,3,17.33,51719,51771,51285,51337,51141
952,J0057,EV Battery Case,Assembly,112,447,631,5,22.4,51771,51883,51324,51436,51252
953,J0750,Drive Shaft,Lathe,100,498,632,5,20.0,51883,51983,51385,51485,51351
954,J0279,Sensor Housing,Milling,6,486,635,1,6.0,51983,51989,51497,51503,51354
955,J0592,Brake Component,Drilling,45,455,635,4,11.25,51989,52034,51534,51579,51399
956,J0177,Gear Box Cover,Drilling,74,420,636,3,24.67,52034,52108,51614,51688,51472
957,J0711,Brake Component,Drilling,28,490,637,4,7.0,52108,52136,51618,51646,51499
958,J0749,Engine Bracket,Grinding,65,430,637,3,21.67,52136,52201,51706,51771,51564
959,J0863,EV Battery Case,Milling,102,402,638,5,20.4,52201,52303,51799,51901,51665
960,J0316,Gear Box Cover,Milling,74,439,639,3,24.67,52303,52377,51864,51938,51738
961,J0456,Engine Bracket,Milling,68,478,640,3,22.67,52377,52445,51899,51967,51805
962,J0526,Drive Shaft,Lathe,88,486,640,4,22.0,52445,52533,51959,52047,51893
963,J0451,Gear Box Cover,Drilling,35,485,641,3,11.67,52533,52568,52048,52083,51927
964,J0133,Engine Bracket,Milling,40,497,642,3,13.33,52568,52608,52071,52111,51966
965,J0585,Drive Shaft,Lathe,101,492,643,4,25.25,52608,52709,52116,52217,52066
966,J0326,Gear Box Cover,Milling,86,491,644,3,28.67,52709,52795,52218,52304,52151
967,J0472,Gear Box Cover,Drilling,25,473,648,3,8.33,52795,52820,52322,52347,52172
968,J0530,Battery Module Cover,Assembly,74,436,648,4,18.5,52820,52894,52384,52458,52246
969,J0926,Gear Box Cover,Milling,90,477,648,3,30.0,52894,52984,52417,52507,52336
970,J0981,EV Battery Case,Assembly,89,490,648,5,17.8,52984,53073,52494,52583,52425
971,J0665,Battery Module Cover,Assembly,70,441,649,4,17.5,53073,53143,52632,52702,52494
972,J0696,Brake Component,Grinding,36,465,650,4,9.0,53143,53179,52678,52714,52529
973,J0625,Brake Component,Drilling,24,493,651,4,6.0,53179,53203,52686,52710,52552
974,J0091,Battery Module Cover,Milling,50,478,652,4,12.5,53203,53253,52725,52775,52601
975,J0976,Battery Module Cover,Milling,68,492,655,4,17.0,53253,53321,52761,52829,52666
976,J0645,EV Battery Case,Assembly,61,473,657,5,12.2,53321,53382,52848,52909,52725
977,J0745,EV Battery Case,Milling,100,463,657,5,20.0,53382,53482,52919,53019,52825
978,J0494,Drive Shaft,Lathe,74,493,658,4,18.5,53482,53556,52989,53063,52898
979,J0104,Brake Component,Drilling,33,490,659,4,8.25,53556,53589,53066,53099,52930
980,J0049,Drive Shaft,Lathe,65,465,661,4,16.25,53589,53654,53124,53189,52993
981,J0588,Engine Bracket,Grinding,63,453,664,3,21.0,53654,53717,53201,53264,53053
982,J0634,Engine Bracket,Grinding,76,444,667,3,25.33,53717,53793,53273,53349,53126
983,J0135,EV Battery Case,Milling,113,448,671,5,22.6,53793,53906,53345,53458,53235
984,J0154,Brake Component,Drilling,31,497,673,4,7.75,53906,53937,53409,53440,53264
985,J0068,EV Battery Case,Milling,87,482,675,5,17.4,53937,54024,53455,53542,53349
986,J0570,Engine Bracket,Grinding,41,492,681,3,13.67,54024,54065,53532,53573,53384
987,J0340,Battery Module Cover,Assembly,82,461,683,4,20.5,54065,54147,53604,53686,53464
988,J0150,Gear Box Cover,Drilling,52,488,684,3,17.33,54147,54199,53659,53711,53515
989,J0758,EV Battery Case,Assembly,97,473,684,5,19.4,54199,54296,53726,53823,53612
990,J0819,Drive Shaft,Grinding,108,493,687,4,27.0,54296,54404,53803,53911,53717
991,J0195,Drive Shaft,Lathe,118,433,688,4,29.5,54404,54522,53971,54089,53834
992,J0272,EV Battery Case,Assembly,87,489,689,5,17.4,54522,54609,54033,54120,53920
993,J0971,Drive Shaft,Lathe,69,489,689,4,17.25,54609,54678,54120,54189,53989
994,J0028,Drive Shaft,Lathe,108,460,695,4,27.0,54678,54786,54218,54326,54091
995,J0792,Drive Shaft,Lathe,58,495,695,4,14.5,54786,54844,54291,54349,54149
996,J0048,EV Battery Case,Assembly,90,465,697,5,18.0,54844,54934,54379,54469,54237
997,J0263,EV Battery Case,Milling,102,467,703,5,20.4,54934,55036,54467,54569,54333
998,J0791,EV Battery Case,Milling,102,491,716,5,20.4,55036,55138,54545,54647,54422
999,J0933,EV Battery Case,Assembly,119,493,721,5,23.8,55138,55257,54645,54764,54536
1000,J0788,Battery Module Cover,Assembly,91,494,723,4,22.75,55257,55348,54763,54854,54625
