seq,job_id,product,operation_type,processing_time,arrival_time,due_date,priority_weight,p_over_w_ratio,start_time,completion_time,waiting_time,flow_time,tardiness
916,J0499,Battery Module Cover,Assembly,72,457,550,5,14.4,50427,50499,49970,50042,49949
917,J0369,Sensor Housing,Drilling,11,458,479,2,5.5,50499,50510,50041,50052,50031
918,J0504,Battery Module Cover,Milling,76,458,592,4,19.0,50510,50586,50052,50128,49994
919,J0674,Drive Shaft,Grinding,87,458,570,5,17.4,50586,50673,50128,50215,50103
920,J0873,Gear Box Cover,Milling,86,458,601,3,28.67,50673,50759,50215,50301,50158
921,J0071,Brake Component,Grinding,27,459,617,4,6.75,50759,50786,50300,50327,50169
922,J0028,Drive Shaft,Lathe,108,460,695,4,27.0,50786,50894,50326,50434,50199
923,J0182,Engine Bracket,Milling,29,460,575,3,9.67,50894,50923,50434,50463,50348
924,J0867,Brake Component,Grinding,46,460,561,5,9.2,50923,50969,50463,50509,50408
925,J0215,Brake Component,Drilling,28,461,506,5,5.6,50969,50997,50508,50536,50491
926,J0340,Battery Module Cover,Assembly,82,461,683,4,20.5,50997,51079,50536,50618,50396
927,J0257,Gear Box Cover,Milling,45,462,520,4,11.25,51079,51124,50617,50662,50604
928,J0745,EV Battery Case,Milling,100,463,657,5,20.0,51124,51224,50661,50761,50567
929,J0929,Sensor Housing,Milling,7,463,530,2,3.5,51224,51231,50761,50768,50701
930,J0811,Drive Shaft,Grinding,52,464,619,4,13.0,51231,51283,50767,50819,50664
931,J0002,Sensor Housing,Drilling,6,465,515,1,6.0,51283,51289,50818,50824,50774
932,J0048,EV Battery Case,Assembly,90,465,697,5,18.0,51289,51379,50824,50914,50682
933,J0049,Drive Shaft,Lathe,65,465,661,4,16.25,51379,51444,50914,50979,50783
934,J0696,Brake Component,Grinding,36,465,650,4,9.0,51444,51480,50979,51015,50830
935,J0263,EV Battery Case,Milling,102,467,703,5,20.4,51480,51582,51013,51115,50879
936,J0021,Brake Component,Grinding,45,469,564,4,11.25,51582,51627,51113,51158,51063
937,J0123,Engine Bracket,Grinding,43,469,578,3,14.33,51627,51670,51158,51201,51092
938,J0078,Battery Module Cover,Assembly,47,470,570,4,11.75,51670,51717,51200,51247,51147
939,J0632,Drive Shaft,Grinding,54,471,540,5,10.8,51717,51771,51246,51300,51231
940,J0131,Gear Box Cover,Milling,58,473,606,3,19.33,51771,51829,51298,51356,51223
941,J0472,Gear Box Cover,Drilling,25,473,648,3,8.33,51829,51854,51356,51381,51206
942,J0645,EV Battery Case,Assembly,61,473,657,5,12.2,51854,51915,51381,51442,51258
943,J0758,EV Battery Case,Assembly,97,473,684,5,19.4,51915,52012,51442,51539,51328
944,J0840,Brake Component,Grinding,24,473,601,4,6.0,52012,52036,51539,51563,51435
945,J0445,Sensor Housing,Milling,8,474,546,1,8.0,52036,52044,51562,51570,51498
946,J0827,Engine Bracket,Milling,38,474,609,3,12.67,52044,52082,51570,51608,51473
947,J0839,Battery Module Cover,Milling,77,474,608,4,19.25,52082,52159,51608,51685,51551
948,J0187,EV Battery Case,Milling,63,475,579,5,12.6,52159,52222,51684,51747,51643
949,J0808,Drive Shaft,Grinding,62,475,609,4,15.5,52222,52284,51747,51809,51675
950,J0014,Brake Component,Grinding,29,477,551,4,7.25,52284,52313,51807,51836,51762
951,J0136,Brake Component,Drilling,16,477,590,4,4.0,52313,52329,51836,51852,51739
952,J0374,Gear Box Cover,Drilling,67,477,590,3,22.33,52329,52396,51852,51919,51806
953,J0926,Gear Box Cover,Milling,90,477,648,3,30.0,52396,52486,51919,52009,51838
954,J0091,Battery Module Cover,Milling,50,478,652,4,12.5,52486,52536,52008,52058,51884
955,J0456,Engine Bracket,Milling,68,478,640,3,22.67,52536,52604,52058,52126,51964
956,J0173,Brake Component,Drilling,35,479,613,4,8.75,52604,52639,52125,52160,52026
957,J0670,Brake Component,Grinding,28,479,550,4,7.0,52639,52667,52160,52188,52117
958,J0559,Battery Module Cover,Milling,83,481,616,5,16.6,52667,52750,52186,52269,52134
959,J0833,Engine Bracket,Grinding,68,481,620,3,22.67,52750,52818,52269,52337,52198
960,J0068,EV Battery Case,Milling,87,482,675,5,17.4,52818,52905,52336,52423,52230
961,J0335,EV Battery Case,Milling,105,482,619,5,21.0,52905,53010,52423,52528,52391
962,J0527,Brake Component,Grinding,28,482,583,4,7.0,53010,53038,52528,52556,52455
963,J0773,Sensor Housing,Milling,8,482,550,2,4.0,53038,53046,52556,52564,52496
964,J0291,Battery Module Cover,Milling,71,483,577,5,14.2,53046,53117,52563,52634,52540
965,J0297,Brake Component,Grinding,34,483,625,4,8.5,53117,53151,52634,52668,52526
966,J0403,Engine Bracket,Grinding,61,484,593,3,20.33,53151,53212,52667,52728,52619
967,J0451,Gear Box Cover,Drilling,35,485,641,3,11.67,53212,53247,52727,52762,52606
968,J0492,Drive Shaft,Grinding,102,485,601,5,20.4,53247,53349,52762,52864,52748
969,J0814,Drive Shaft,Grinding,49,485,591,4,12.25,53349,53398,52864,52913,52807
970,J0279,Sensor Housing,Milling,6,486,635,1,6.0,53398,53404,52912,52918,52769
971,J0526,Drive Shaft,Lathe,88,486,640,4,22.0,53404,53492,52918,53006,52852
972,J0735,Sensor Housing,Milling,18,487,586,1,18.0,53492,53510,53005,53023,52924
973,J0150,Gear Box Cover,Drilling,52,488,684,3,17.33,53510,53562,53022,53074,52878
974,J0272,EV Battery Case,Assembly,87,489,689,5,17.4,53562,53649,53073,53160,52960
975,J0971,Drive Shaft,Lathe,69,489,689,4,17.25,53649,53718,53160,53229,53029
976,J0104,Brake Component,Drilling,33,490,659,4,8.25,53718,53751,53228,53261,53092
977,J0614,Gear Box Cover,Milling,90,490,629,3,30.0,53751,53841,53261,53351,53212
978,J0711,Brake Component,Drilling,28,490,637,4,7.0,53841,53869,53351,53379,53232
979,J0981,EV Battery Case,Assembly,89,490,648,5,17.8,53869,53958,53379,53468,53310
980,J0326,Gear Box Cover,Milling,86,491,644,3,28.67,53958,54044,53467,53553,53400
981,J0597,Battery Module Cover,Assembly,80,491,624,4,20.0,54044,54124,53553,53633,53500
982,J0791,EV Battery Case,Milling,102,491,716,5,20.4,54124,54226,53633,53735,53510
983,J0305,Engine Bracket,Milling,35,492,592,3,11.67,54226,54261,53734,53769,53669
984,J0570,Engine Bracket,Grinding,41,492,681,3,13.67,54261,54302,53769,53810,53621
985,J0585,Drive Shaft,Lathe,101,492,643,4,25.25,54302,54403,53810,53911,53760
986,J0976,Battery Module Cover,Milling,68,492,655,4,17.0,54403,54471,53911,53979,53816
987,J0989,Gear Box Cover,Drilling,32,492,601,3,10.67,54471,54503,53979,54011,53902
988,J0494,Drive Shaft,Lathe,74,493,658,4,18.5,54503,54577,54010,54084,53919
989,J0625,Brake Component,Drilling,24,493,651,4,6.0,54577,54601,54084,54108,53950
990,J0819,Drive Shaft,Grinding,108,493,687,4,27.0,54601,54709,54108,54216,54022
991,J0933,EV Battery Case,Assembly,119,493,721,5,23.8,54709,54828,54216,54335,54107
992,J0788,Battery Module Cover,Assembly,91,494,723,4,22.75,54828,54919,54334,54425,54196
993,J0443,Brake Component,Drilling,22,495,566,5,4.4,54919,54941,54424,54446,54375
994,J0613,Brake Component,Grinding,50,495,583,5,10.0,54941,54991,54446,54496,54408
995,J0792,Drive Shaft,Lathe,58,495,695,4,14.5,54991,55049,54496,54554,54354
996,J0133,Engine Bracket,Milling,40,497,642,3,13.33,55049,55089,54552,54592,54447
997,J0154,Brake Component,Drilling,31,497,673,4,7.75,55089,55120,54592,54623,54447
998,J0671,EV Battery Case,Assembly,69,498,624,5,13.8,55120,55189,54622,54691,54565
999,J0750,Drive Shaft,Lathe,100,498,632,5,20.0,55189,55289,54691,54791,54657
1000,J0121,Battery Module Cover,Assembly,59,500,599,5,11.8,55289,55348,54789,54848,54749
